"","id.x","xcoord","ycoord","NM_MU","IVS_2000","IVS_INF_00","IVS_CPH_00","IVS_REN_00","IVS_2010","IVS_INF_10","IVS_CPH_10","IVS_REN_10","MASC","FEM","POP","DOM_OCU","Dens_Dom","Dens_hab","ocup_2000","ocup_2010","ocup_2018","Pop_Urbana","Pop_Rural","Pop_Total","Area","VTN_MED","URB_RURAL"
"450","F487",-35.9811712231771,-8.27957152568955,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,252,329,581,172,0.004,0.014497884646343,1,1,0,279589,35323,314912,9281,5105.25,1
"451","F490",-35.9811015638385,-8.2795371662896,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,252,329,581,172,0.004,0.014497884646343,1,1,0,279589,35323,314912,9281,5105.25,1
"452","F491",-35.9810852612793,-8.27952994604455,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,252,329,581,172,0.004,0.014497884646343,1,1,0,279589,35323,314912,9281,5105.25,1
"453","F499",-35.9813037452537,-8.27878797309455,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,252,329,581,172,0.004,0.014497884646343,1,1,0,279589,35323,314912,9281,5105.25,1
"454","F500",-35.9813174862694,-8.27872577418916,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,252,329,581,172,0.004,0.014497884646343,1,1,0,279589,35323,314912,9281,5105.25,1
"455","F501",-35.9813254421575,-8.27866649315252,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,252,329,581,172,0.004,0.014497884646343,1,1,0,279589,35323,314912,9281,5105.25,1
"456","F502",-35.9813307091639,-8.27861382395906,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,252,329,581,172,0.004,0.014497884646343,1,1,0,279589,35323,314912,9281,5105.25,1
"457","F503",-35.981290089969,-8.27855135372225,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,252,329,581,172,0.004,0.014497884646343,1,1,0,279589,35323,314912,9281,5105.25,1
"458","F506",-35.981330264715,-8.27824281802755,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,252,329,581,172,0.004,0.014497884646343,1,1,0,279589,35323,314912,9281,5105.25,1
"459","F507",-35.981394070647,-8.27814032330384,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,252,329,581,172,0.004,0.014497884646343,1,1,0,279589,35323,314912,9281,5105.25,1
"460","F510",-35.981445984744,-8.27788159873019,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,252,329,581,172,0.004,0.014497884646343,1,1,0,279589,35323,314912,9281,5105.25,1
"461","F211",-35.9822622922749,-8.27616191505414,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"462","F212",-35.9822519816335,-8.27623110288143,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"463","F213",-35.9822407586263,-8.27631514570978,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"464","F214",-35.9822293926459,-8.27640035388331,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"465","F215",-35.9822188114081,-8.27647595603487,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"466","F216",-35.9822066656462,-8.27654855459488,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"467","F219",-35.9821557129813,-8.27685079133176,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"468","F220",-35.9820936053596,-8.27713092666317,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"469","F221",-35.9820734007761,-8.27728286207484,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"470","F222",-35.9820454739984,-8.27740338144105,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"471","F224",-35.9820647734288,-8.27764254123559,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"472","F224",-35.9820647734288,-8.27764254123559,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"473","F224",-35.9820647734288,-8.27764254123559,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"474","F224",-35.9820647734288,-8.27764254123559,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"475","F225",-35.9820236159751,-8.27774225609545,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"476","F519",-35.9815523672924,-8.27697884404859,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"477","F211",-35.9822622931206,-8.27616191503863,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"478","F212",-35.9822519824793,-8.27623110286592,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"479","F213",-35.982240759472,-8.27631514569427,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"480","F214",-35.9822293934916,-8.27640035386782,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"481","F215",-35.9822188122537,-8.27647595601936,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"482","F216",-35.9822066664918,-8.27654855457938,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"483","F219",-35.9821557138269,-8.27685079131626,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"484","F220",-35.9820936062051,-8.27713092664767,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"485","F221",-35.9820734016215,-8.27728286205934,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"486","F222",-35.9820454748438,-8.27740338142554,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"487","F224",-35.9820647742741,-8.2776425412201,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"488","F224",-35.9820647742741,-8.2776425412201,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"489","F224",-35.9820647742741,-8.2776425412201,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"490","F224",-35.9820647742741,-8.2776425412201,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"491","F225",-35.9820236168204,-8.27774225607995,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,180,210,390,106,0.003,0.009731768110981,1,1,0,279589,35323,314912,9281,5105.25,1
"492","F511",-35.9814266140585,-8.27772352524923,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,220,292,512,151,0.004,0.012776104730611,1,1,0,279589,35323,314912,9281,5105.25,1
"493","F514",-35.9813778403622,-8.27740088487603,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,220,292,512,151,0.004,0.012776104730611,1,1,0,279589,35323,314912,9281,5105.25,1
"494","F515",-35.9814306029946,-8.27736325981791,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,220,292,512,151,0.004,0.012776104730611,1,1,0,279589,35323,314912,9281,5105.25,1
"495","F517",-35.9814844557991,-8.27710929358111,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,220,292,512,151,0.004,0.012776104730611,1,1,0,279589,35323,314912,9281,5105.25,1
"496","F520",-35.9814892729608,-8.27691204812808,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,220,292,512,151,0.004,0.012776104730611,1,1,0,279589,35323,314912,9281,5105.25,1
"497","F196",-35.9825109984101,-8.27432307151321,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"498","F197",-35.9825051844559,-8.27436653113582,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"499","F197",-35.9824909565142,-8.27440102300852,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"500","F198",-35.9824682668456,-8.27442596534963,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"501","F199",-35.9824544002936,-8.27447370398315,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"502","F200",-35.9824743531388,-8.27455844122267,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"503","F201",-35.9824625678681,-8.27465496599684,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"504","F202",-35.9824514949828,-8.27473633597352,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"505","F203",-35.982431588228,-8.27488410620592,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"506","F204",-35.9824233905508,-8.27495413550275,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"507","F205",-35.9824086188252,-8.27502883331477,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"508","F206",-35.9823960967848,-8.27513428724214,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"509","F207",-35.9823843753926,-8.27524552134451,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"510","F208",-35.9823725027016,-8.2753506369898,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"511","F209",-35.9823578621556,-8.27547191197788,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"512","F210",-35.9823458122782,-8.27558018039023,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"513","F525",-35.9816262064423,-8.27579656656428,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"514","F528",-35.9816934011583,-8.2751264513427,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"515","F529",-35.9817458314302,-8.2747557004117,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"516","F530",-35.9817771643252,-8.27470604363162,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"517","F531",-35.9818208279483,-8.27458193885372,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"518","F535",-35.9817988790994,-8.27432907825937,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"519","F196",-35.9825109992563,-8.2743230714977,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"520","F197",-35.9825051853021,-8.27436653112031,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"521","F197",-35.9824909573603,-8.274401022993,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"522","F198",-35.9824682676917,-8.27442596533411,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"523","F199",-35.9824544011397,-8.27447370396763,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"524","F200",-35.982474353985,-8.27455844120716,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"525","F201",-35.9824625687142,-8.27465496598133,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"526","F202",-35.9824514958289,-8.274736335958,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"527","F203",-35.982431589074,-8.27488410619042,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"528","F204",-35.9824233913968,-8.27495413548724,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"529","F205",-35.9824086196712,-8.27502883329925,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"530","F206",-35.9823960976308,-8.27513428722665,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"531","F207",-35.9823843762386,-8.27524552132899,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"532","F208",-35.9823725035475,-8.27535063697429,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"533","F209",-35.9823578630015,-8.27547191196237,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"534","F210",-35.9823458131241,-8.27558018037472,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,138,182,320,80,0.002,0.007985036609665,1,1,0,279589,35323,314912,9281,5105.25,1
"535","F183",-35.9824679633826,-8.27288195042873,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,129,160,289,74,0.002,0.007211484211115,1,1,0,279589,35323,314912,9281,5105.25,1
"536","F184",-35.9825124232026,-8.27304906601708,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,129,160,289,74,0.002,0.007211484211115,1,1,0,279589,35323,314912,9281,5105.25,1
"537","F188",-35.9825691416115,-8.2735928587327,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,129,160,289,74,0.002,0.007211484211115,1,1,0,279589,35323,314912,9281,5105.25,1
"538","F189",-35.9825551778653,-8.27367195158199,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,129,160,289,74,0.002,0.007211484211115,1,1,0,279589,35323,314912,9281,5105.25,1
"539","F190",-35.9825480702575,-8.27374829694285,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,129,160,289,74,0.002,0.007211484211115,1,1,0,279589,35323,314912,9281,5105.25,1
"540","F191",-35.9825411983084,-8.27383112041196,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,129,160,289,74,0.002,0.007211484211115,1,1,0,279589,35323,314912,9281,5105.25,1
"541","F192",-35.9825610863639,-8.27393962113775,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,129,160,289,74,0.002,0.007211484211115,1,1,0,279589,35323,314912,9281,5105.25,1
"542","F193",-35.9825509150518,-8.27402787712821,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,129,160,289,74,0.002,0.007211484211115,1,1,0,279589,35323,314912,9281,5105.25,1
"543","F194",-35.9825405290188,-8.2741133052911,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,129,160,289,74,0.002,0.007211484211115,1,1,0,279589,35323,314912,9281,5105.25,1
"544","F195",-35.9825304228202,-8.27419497356786,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,129,160,289,74,0.002,0.007211484211115,1,1,0,279589,35323,314912,9281,5105.25,1
"545","F539",-35.981871753573,-8.27347222566222,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,129,160,289,74,0.002,0.007211484211115,1,1,0,279589,35323,314912,9281,5105.25,1
"546","F540",-35.9818566354204,-8.27333769416025,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,129,160,289,74,0.002,0.007211484211115,1,1,0,279589,35323,314912,9281,5105.25,1
"547","F1001",-35.9818256313345,-8.27319126559094,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,129,160,289,74,0.002,0.007211484211115,1,1,0,279589,35323,314912,9281,5105.25,1
"548","F1001",-35.9818256313345,-8.27319126559094,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,129,160,289,74,0.002,0.007211484211115,1,1,0,279589,35323,314912,9281,5105.25,1
"549","F1002",-35.9818256313345,-8.27319126559094,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,129,160,289,74,0.002,0.007211484211115,1,1,0,279589,35323,314912,9281,5105.25,1
"550","F1002",-35.9818256313345,-8.27319126559094,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,129,160,289,74,0.002,0.007211484211115,1,1,0,279589,35323,314912,9281,5105.25,1
"551","F183",-35.9824679642287,-8.27288195041322,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,129,160,289,74,0.002,0.007211484211115,1,1,0,279589,35323,314912,9281,5105.25,1
"552","F184",-35.9825124240488,-8.27304906600156,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,129,160,289,74,0.002,0.007211484211115,1,1,0,279589,35323,314912,9281,5105.25,1
"553","F188",-35.9825691424577,-8.27359285871719,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,129,160,289,74,0.002,0.007211484211115,1,1,0,279589,35323,314912,9281,5105.25,1
"554","F189",-35.9825551787115,-8.27367195156648,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,129,160,289,74,0.002,0.007211484211115,1,1,0,279589,35323,314912,9281,5105.25,1
"555","F190",-35.9825480711038,-8.27374829692733,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,129,160,289,74,0.002,0.007211484211115,1,1,0,279589,35323,314912,9281,5105.25,1
"556","F191",-35.9825411991546,-8.27383112039644,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,129,160,289,74,0.002,0.007211484211115,1,1,0,279589,35323,314912,9281,5105.25,1
"557","F192",-35.9825610872101,-8.27393962112224,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,129,160,289,74,0.002,0.007211484211115,1,1,0,279589,35323,314912,9281,5105.25,1
"558","F193",-35.982550915898,-8.2740278771127,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,129,160,289,74,0.002,0.007211484211115,1,1,0,279589,35323,314912,9281,5105.25,1
"559","F194",-35.9825405298651,-8.27411330527557,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,129,160,289,74,0.002,0.007211484211115,1,1,0,279589,35323,314912,9281,5105.25,1
"560","F195",-35.9825304236665,-8.27419497355232,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,129,160,289,74,0.002,0.007211484211115,1,1,0,279589,35323,314912,9281,5105.25,1
"561","F542",-35.9817171549163,-8.27286319483526,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,260,340,600,167,0.004,0.014971994812426,1,1,0,279589,35323,314912,9281,5105.25,1
"562","F543",-35.9816492735796,-8.27272504505201,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,260,340,600,167,0.004,0.014971994812426,1,1,0,279589,35323,314912,9281,5105.25,1
"563","F544",-35.9815982897039,-8.27264898379458,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,260,340,600,167,0.004,0.014971994812426,1,1,0,279589,35323,314912,9281,5105.25,1
"564","F545",-35.9815019717302,-8.27243184134349,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,315,396,711,200,0.005,0.017741805097822,1,1,0,279589,35323,314912,9281,5105.25,1
